,Date,City,Raw Number of Posts,Residual After Controlling for Time,Good Sunset
Seattle2016-04-13,2016-04-13,Seattle,58,-0.22082570154475512,0.0
Seattle2016-04-14,2016-04-14,Seattle,60,-0.1713907830237934,0.0
Seattle2016-04-15,2016-04-15,Seattle,34,-0.6184719495731066,0.0
Seattle2016-04-16,2016-04-16,Seattle,137,0.8134116907347622,0.0
Seattle2016-04-17,2016-04-17,Seattle,179,1.124375808296306,1.0
Seattle2016-04-18,2016-04-18,Seattle,179,1.400298020881599,1.0
Seattle2016-04-19,2016-04-19,Seattle,191,1.6380060274890909,1.0
Seattle2016-04-20,2016-04-20,Seattle,221,2.024182312355587,1.0
Seattle2016-04-21,2016-04-21,Seattle,141,0.9498099270945672,1.0
Seattle2016-04-22,2016-04-22,Seattle,95,0.2288413450118607,0.0
Seattle2016-04-23,2016-04-23,Seattle,47,-0.4089406452228763,0.0
Seattle2016-04-24,2016-04-24,Seattle,93,-0.04287068495782864,0.0
Seattle2016-04-25,2016-04-25,Seattle,85,0.12365729186293994,0.0
Seattle2016-04-26,2016-04-26,Seattle,43,-0.3786192165717388,0.0
Seattle2016-04-27,2016-04-27,Seattle,249,2.420428120958383,1.0
Seattle2016-04-28,2016-04-28,Seattle,69,-0.02448200794816091,0.0
Seattle2016-04-29,2016-04-29,Seattle,122,0.6118975678668945,0.0
Seattle2016-04-30,2016-04-30,Seattle,119,0.5912237494996693,0.0
Seattle2016-05-01,2016-05-01,Seattle,163,0.9301247959204231,1.0
Seattle2016-05-02,2016-05-02,Seattle,248,2.371746564088515,1.0
Seattle2016-05-03,2016-05-03,Seattle,44,-0.3510207144248334,0.0
Seattle2016-05-04,2016-05-04,Seattle,49,-0.3070549264734531,0.0
Seattle2016-05-05,2016-05-05,Seattle,91,0.2914405357942067,0.0
Seattle2016-05-06,2016-05-06,Seattle,144,0.9280319849193228,1.0
Seattle2016-05-07,2016-05-07,Seattle,241,2.2783994244850563,1.0
Seattle2016-05-08,2016-05-08,Seattle,80,-0.19267310729757847,0.0
Seattle2016-05-09,2016-05-09,Seattle,137,0.8652979695007481,0.0
Seattle2016-05-10,2016-05-10,Seattle,215,2.0084334110396433,1.0
Seattle2016-05-11,2016-05-11,Seattle,155,1.1615165161253453,1.0
Seattle2016-05-12,2016-05-12,Seattle,164,1.3078103386569477,1.0
Seattle2016-05-13,2016-05-13,Seattle,174,1.3550870432726394,1.0
Seattle2016-05-14,2016-05-14,Seattle,37,-0.5021054318378781,0.0
Seattle2016-05-15,2016-05-15,Seattle,37,-0.766056044721307,0.0
Seattle2016-05-16,2016-05-16,Seattle,26,-0.6401178786547106,0.0
Seattle2016-05-17,2016-05-17,Seattle,88,0.28374108769714246,0.0
Seattle2016-05-18,2016-05-18,Seattle,42,-0.3711892255498668,0.0
Seattle2016-05-19,2016-05-19,Seattle,68,0.008211234899330067,0.0
Seattle2016-05-20,2016-05-20,Seattle,290,2.9616289096026853,1.0
Seattle2016-05-21,2016-05-21,Seattle,65,-0.10184899217343502,0.0
Seattle2016-05-22,2016-05-22,Seattle,109,0.23733934940487966,0.0
Seattle2016-05-23,2016-05-23,Seattle,55,-0.22619411100602982,0.0
Seattle2016-05-24,2016-05-24,Seattle,71,0.06706078322840692,0.0
Seattle2016-05-25,2016-05-25,Seattle,38,-0.40970548944090246,0.0
Seattle2016-05-26,2016-05-26,Seattle,45,-0.29083950933545255,0.0
Seattle2016-05-27,2016-05-27,Seattle,33,-0.5452029902878741,0.0
Seattle2016-05-28,2016-05-28,Seattle,74,0.037532325740492034,0.0
Seattle2016-05-29,2016-05-29,Seattle,104,0.18466222985522163,0.0
Seattle2016-05-30,2016-05-30,Seattle,66,-0.05969636795401534,0.0
Seattle2016-05-31,2016-05-31,Seattle,4,-0.8358705776324937,0.0
